filepath,label,split
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (476).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1887).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1967).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2092).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1189).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1257).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1003).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (517).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2737).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (618).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2530).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (538).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (856).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (870).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2559).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1730).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (104).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2605).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1080).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1467).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (826).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (181).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1859).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1999).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2340).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (589).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3216).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (192).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (123).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2694).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (416).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2252).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (143).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (910).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1711).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (543).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2008).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (567).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1668).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3080).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2156).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (973).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (164).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1279).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2731).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (267).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (216).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (20).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2260).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (357).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (645).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1474).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1756).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3258).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2558).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2655).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (21).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2149).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2708).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1902).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2233).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2972).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (620).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1270).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (731).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2114).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1845).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3096).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1046).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (586).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1890).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1089).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1645).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1457).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2415).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (581).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2574).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (655).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2751).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1620).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2522).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2123).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1088).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1227).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (567).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2052).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2271).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1100).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2839).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (582).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1582).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1949).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (754).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (136).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (904).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1120).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1850).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1959).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3022).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2881).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (680).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2946).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (307).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1359).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1862).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3046).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1197).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2274).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (985).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1266).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (134).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (838).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1643).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1128).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1957).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (964).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (891).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (865).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (316).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1063).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1935).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1607).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1374).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (368).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1559).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (452).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1955).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (899).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (703).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1079).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1349).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (406).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3091).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (434).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1216).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (612).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3178).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (123).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (298).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2251).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1389).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1835).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (645).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1454).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2199).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (483).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3179).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (287).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2241).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1421).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1276).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (114).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1190).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2237).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1612).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (39).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1145).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1255).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1944).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (775).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2493).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (542).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1381).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (965).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1634).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2501).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1238).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1643).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (974).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1666).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2304).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (158).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (991).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1529).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2266).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2454).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (36).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (7).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (534).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (392).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (1130).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (822).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1654).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (903).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Viral\Pneumonia-Viral (1522).jpg,Pneumonia-Viral,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (592).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (1258).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (854).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (808).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2986).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2615).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (906).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1939).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2092).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1117).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2952).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (1464).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Pneumonia-Bacterial\Pneumonia-Bacterial (2017).jpg,Pneumonia-Bacterial,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3032).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2595).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (2666).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (809).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\COVID\COVID-19 (283).jpg,COVID,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (252).jpg,Normal,train
C:\Users\Admin\Desktop\dataset train\Dataset\Normal\Normal (3184).jpg,Normal,train
